MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,Predicted_Sale_Price
20,3,15428,4,0,6,1951,1991,7,52.61934156378601,1046.1179698216736,153350.0
30,3,21299,4,0,5,1941,1963,3,52.61934156378601,1046.1179698216736,133080.0
20,3,13300,4,0,5,1956,2001,11,52.61934156378601,1046.1179698216736,169380.0
190,3,22136,4,1,5,1925,1975,7,52.61934156378601,1046.1179698216736,163250.0
50,3,7500,4,0,6,1947,1950,10,52.61934156378601,1046.1179698216736,140357.4
30,3,10410,4,0,8,1930,2001,10,52.61934156378601,1046.1179698216736,148400.0
30,3,10914,4,0,3,1929,1950,11,52.61934156378601,1046.1179698216736,107400.0
50,3,7008,0,0,8,1900,1998,7,52.61934156378601,1046.1179698216736,151240.0
70,3,7200,4,0,8,1915,1950,7,52.61934156378601,1046.1179698216736,135200.0
50,3,10818,4,0,4,1910,1950,10,52.61934156378601,1046.1179698216736,131900.0
80,3,10184,4,0,5,1963,1963,6,52.61934156378601,1046.1179698216736,159400.0
20,3,9510,4,0,5,1962,1985,6,52.61934156378601,1046.1179698216736,141630.0
20,3,10800,4,0,6,1961,1992,6,52.61934156378601,1046.1179698216736,144300.0
20,3,11650,0,0,5,1959,1959,8,52.61934156378601,1046.1179698216736,139100.0
60,3,18275,4,0,8,1962,1998,8,52.61934156378601,1046.1179698216736,164100.0
50,3,12144,4,0,6,1950,1950,2,52.61934156378601,1046.1179698216736,147040.0
90,3,8544,0,2,4,1950,1950,3,52.61934156378601,1046.1179698216736,138332.0
90,3,8512,0,2,5,1960,1960,3,52.61934156378601,1046.1179698216736,130692.0
20,3,7000,4,0,4,1961,1961,3,52.61934156378601,1046.1179698216736,108800.0
20,3,7400,0,0,6,1962,1962,11,52.61934156378601,1046.1179698216736,135190.0
20,3,7000,4,0,6,1962,1962,11,52.61934156378601,1046.1179698216736,133590.0
190,3,7000,4,1,5,1962,1962,7,52.61934156378601,1046.1179698216736,152247.4
70,4,9856,0,0,8,1900,2005,5,52.61934156378601,1046.1179698216736,203280.0
50,4,9600,4,0,6,1948,1950,7,52.61934156378601,1046.1179698216736,143100.0
50,4,5520,0,0,6,1920,1980,11,52.61934156378601,1046.1179698216736,149350.0
50,4,9600,4,0,8,1900,2004,11,52.61934156378601,1046.1179698216736,153290.0
70,4,6451,4,0,7,1900,1970,0,52.61934156378601,1046.1179698216736,121560.0
70,4,3960,4,0,8,1930,1950,11,52.61934156378601,1046.1179698216736,140960.0
190,4,7745,4,1,6,1900,1950,7,52.61934156378601,1046.1179698216736,126000.0
30,4,7741,4,0,5,1924,1950,7,52.61934156378601,1046.1179698216736,122700.0
30,4,5633,4,0,7,1925,1950,7,52.61934156378601,1046.1179698216736,121100.0
20,4,7200,4,0,5,1950,1950,7,52.61934156378601,1046.1179698216736,134540.0
70,4,7614,4,0,5,1905,1950,7,52.61934156378601,1046.1179698216736,127380.0
190,4,6000,4,1,7,1955,1955,11,52.61934156378601,1046.1179698216736,122740.0
50,4,6000,4,0,7,1924,1950,7,52.61934156378601,1046.1179698216736,135380.0
30,4,7830,4,0,5,1921,1950,0,52.61934156378601,1046.1179698216736,122700.0
50,4,9576,4,0,7,1945,1950,10,52.61934156378601,1046.1179698216736,160380.0
30,4,5747,4,0,4,1920,1950,11,52.61934156378601,1046.1179698216736,114800.0
75,4,6300,0,0,6,1910,2005,11,52.61934156378601,1046.1179698216736,148800.0
90,4,5976,4,2,7,1920,1950,11,52.61934156378601,1046.1179698216736,130300.0
20,4,9750,4,0,5,1958,1958,6,52.61934156378601,1046.1179698216736,113900.0
50,0,4761,0,0,3,1918,1950,11,52.61934156378601,1046.1179698216736,139060.0
70,3,11737,4,0,7,1924,1996,2,52.61934156378601,1046.1179698216736,243680.0
50,4,6120,4,0,5,1930,1950,0,52.61934156378601,1046.1179698216736,149560.0
50,4,6120,4,0,7,1930,1984,7,52.61934156378601,1046.1179698216736,154700.0
30,3,11672,4,0,5,1925,1950,7,52.61934156378601,1046.1179698216736,133800.0
50,4,33120,4,0,5,1962,1962,3,52.61934156378601,1046.1179698216736,158600.0
50,4,10320,4,0,5,1924,1950,7,52.61934156378601,1046.1179698216736,125280.0
70,4,7518,3,0,8,1910,2004,0,52.61934156378601,1046.1179698216736,149980.0
30,4,9000,4,0,4,1919,1950,11,52.61934156378601,1046.1179698216736,119500.0
30,4,7200,0,0,6,1930,1950,10,52.61934156378601,1046.1179698216736,137100.0
50,3,12375,4,0,5,1951,1951,6,52.61934156378601,1046.1179698216736,133420.0
90,3,11136,0,2,5,1964,1964,3,52.61934156378601,1046.1179698216736,140880.0
20,3,21370,2,0,5,1950,1950,11,52.61934156378601,1046.1179698216736,128370.0
30,3,8250,4,0,7,1935,1950,11,52.61934156378601,1046.1179698216736,131190.0
30,3,5220,4,0,3,1936,1950,11,52.61934156378601,1046.1179698216736,95300.0
20,3,5500,4,0,5,2004,2004,10,52.61934156378601,1046.1179698216736,170200.0
20,3,11327,4,0,6,1967,1967,6,52.61934156378601,1046.1179698216736,145250.0
80,3,10366,0,0,7,1964,1964,6,52.61934156378601,1046.1179698216736,186800.0
20,3,9000,0,0,6,1966,1966,8,52.61934156378601,1046.1179698216736,139000.0
20,3,9535,4,0,5,1967,1967,6,52.61934156378601,1046.1179698216736,132000.0
80,3,7176,1,0,6,1978,1978,6,52.61934156378601,1046.1179698216736,129080.0
90,3,9662,4,2,4,1977,1977,8,52.61934156378601,1046.1179698216736,132500.0
90,3,8235,4,2,4,1977,1977,8,52.61934156378601,1046.1179698216736,148600.0
30,3,17529,4,0,5,1924,1950,3,52.61934156378601,1046.1179698216736,125000.0
20,3,20355,4,0,6,1967,1967,8,52.61934156378601,1046.1179698216736,159480.0
20,3,13050,4,0,6,1963,1963,12,52.61934156378601,1046.1179698216736,142110.0
85,3,10820,0,0,7,1971,1972,6,52.61934156378601,1046.1179698216736,149560.0
150,3,1700,4,3,5,1980,1981,10,52.61934156378601,1046.1179698216736,137602.2
20,3,9375,0,0,5,1954,1954,7,52.61934156378601,1046.1179698216736,125000.0
50,3,6488,4,0,5,1942,1950,3,52.61934156378601,1046.1179698216736,147380.0
70,3,19950,0,0,7,1928,1950,12,52.61934156378601,1046.1179698216736,219084.0
75,3,19800,4,0,8,1935,1990,3,52.61934156378601,1046.1179698216736,208620.0
80,3,11679,4,0,5,1962,1962,8,52.61934156378601,1046.1179698216736,142500.0
20,3,12048,4,0,6,1952,2002,11,52.61934156378601,1046.1179698216736,156000.0
20,3,10519,4,0,8,1955,1999,7,52.61934156378601,1046.1179698216736,141900.0
50,3,9525,4,0,5,1953,1953,7,52.61934156378601,1046.1179698216736,123100.0
60,3,12128,4,0,4,1989,1989,6,52.61934156378601,1046.1179698216736,233300.0
90,3,9069,4,2,8,1993,1993,6,52.61934156378601,1046.1179698216736,221300.0
60,3,11003,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,268242.6
20,3,7488,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,151600.0
20,3,13377,0,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,157700.0
20,3,11645,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,139586.4
60,3,10984,0,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,268000.0
20,3,9316,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,164552.8
60,3,9316,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,250986.4
20,3,12000,4,0,5,1968,1968,8,52.61934156378601,1046.1179698216736,146050.0
20,3,13015,0,0,6,1996,1996,10,52.61934156378601,1046.1179698216736,151400.0
60,3,12438,4,0,5,1995,1995,10,52.61934156378601,1046.1179698216736,247100.0
20,3,8685,1,0,5,1998,1998,10,52.61934156378601,1046.1179698216736,160180.0
60,3,9272,4,0,5,1999,1999,10,52.61934156378601,1046.1179698216736,239986.4
60,3,13426,0,0,5,1999,2000,10,52.61934156378601,1046.1179698216736,247400.0
60,3,8340,4,0,6,1977,1977,6,52.61934156378601,1046.1179698216736,151460.0
80,3,10385,1,0,6,1978,1978,6,52.61934156378601,1046.1179698216736,161400.0
20,3,7200,4,0,8,1972,1972,10,52.61934156378601,1046.1179698216736,137290.0
60,3,9930,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,246500.0
60,3,9468,1,0,5,1999,1999,10,52.61934156378601,1046.1179698216736,232958.0
20,3,11088,0,0,5,2002,2002,9,52.61934156378601,1046.1179698216736,159000.0
60,3,8726,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,221316.0
60,3,10566,4,0,5,1999,1999,10,52.61934156378601,1046.1179698216736,236800.0
60,3,21533,2,0,5,1996,1997,10,52.61934156378601,1046.1179698216736,239100.0
60,3,11250,0,0,5,1998,1998,10,52.61934156378601,1046.1179698216736,234058.0
60,3,11250,0,0,5,1995,1996,10,52.61934156378601,1046.1179698216736,234058.0
120,4,4435,4,4,5,2003,2003,10,52.61934156378601,1046.1179698216736,147840.0
20,3,8810,4,0,5,2003,2003,10,52.61934156378601,1046.1179698216736,168096.0
60,3,8581,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,198740.0
60,3,8400,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,200600.0
20,3,8772,2,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,151616.0
70,3,8777,4,0,6,1910,2000,8,52.61934156378601,1046.1179698216736,136680.0
90,3,7840,1,2,5,1975,1975,8,52.61934156378601,1046.1179698216736,126492.0
20,3,16133,4,0,4,1969,1969,6,52.61934156378601,1046.1179698216736,143000.0
60,3,7162,4,0,5,2003,2004,6,52.61934156378601,1046.1179698216736,193500.0
20,3,8050,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,144520.0
60,3,11060,0,0,5,2003,2005,10,52.61934156378601,1046.1179698216736,269000.0
180,4,3675,4,4,5,2005,2006,10,52.61934156378601,1046.1179698216736,142748.0
160,4,2522,4,3,5,2004,2004,10,52.61934156378601,1046.1179698216736,140748.0
50,3,6956,4,0,7,1948,1950,10,52.61934156378601,1046.1179698216736,143707.4
50,3,7822,0,0,3,1915,1950,0,52.61934156378601,1046.1179698216736,116040.0
50,3,8707,2,0,5,1924,1950,11,52.61934156378601,1046.1179698216736,158140.0
20,3,16012,4,0,4,1954,1968,11,52.61934156378601,1046.1179698216736,137300.0
50,3,8248,4,0,4,1922,1950,11,52.61934156378601,1046.1179698216736,147940.0
30,3,8088,4,0,3,1922,1955,7,52.61934156378601,1046.1179698216736,106300.0
50,3,11388,4,0,7,1910,1993,10,52.61934156378601,1046.1179698216736,163500.0
50,3,10890,4,0,5,1938,1950,7,52.61934156378601,1046.1179698216736,112000.0
190,2,6430,0,1,6,1945,1950,11,52.61934156378601,1046.1179698216736,126742.0
70,3,7000,4,0,8,1926,1997,11,52.61934156378601,1046.1179698216736,158290.0
70,3,4899,0,0,8,1920,1950,7,52.61934156378601,1046.1179698216736,159160.0
70,3,9399,4,0,8,1919,1950,7,52.61934156378601,1046.1179698216736,158700.0
50,3,10164,4,0,5,1939,1950,10,52.61934156378601,1046.1179698216736,119800.0
50,3,6191,0,0,4,1941,1950,11,52.61934156378601,1046.1179698216736,135107.4
50,3,21780,4,0,5,1920,1950,11,52.61934156378601,1046.1179698216736,132400.0
50,3,12400,4,0,6,1940,1950,11,52.61934156378601,1046.1179698216736,113380.0
50,3,8170,4,0,7,1929,1950,9,52.61934156378601,1046.1179698216736,153130.0
70,3,12320,4,0,7,1932,1990,11,52.61934156378601,1046.1179698216736,178620.0
70,3,14210,4,0,7,1930,1959,11,52.61934156378601,1046.1179698216736,186494.0
60,3,15600,4,0,7,1950,1963,11,52.61934156378601,1046.1179698216736,208994.0
30,4,7288,4,0,6,1942,1950,7,52.61934156378601,1046.1179698216736,127300.0
50,4,7000,4,0,7,1926,1950,7,52.61934156378601,1046.1179698216736,139780.0
30,4,8534,4,0,4,1925,1950,11,52.61934156378601,1046.1179698216736,114800.0
30,4,7030,4,0,6,1925,1950,7,52.61934156378601,1046.1179698216736,119000.0
50,4,9060,4,0,5,1957,1957,7,52.61934156378601,1046.1179698216736,144100.0
30,0,12366,4,0,5,1945,1950,11,52.61934156378601,1046.1179698216736,119020.0
190,0,9000,4,1,6,1951,1951,12,52.61934156378601,1046.1179698216736,147100.0
50,0,8520,4,0,5,1916,1950,7,52.61934156378601,1046.1179698216736,157380.0
120,4,5748,4,4,5,2005,2006,5,52.61934156378601,1046.1179698216736,183276.0
120,4,3842,4,4,5,2004,2005,5,52.61934156378601,1046.1179698216736,166776.0
20,3,23580,4,0,6,1979,1979,8,52.61934156378601,1046.1179698216736,199700.0
90,3,8385,4,2,5,1978,1978,8,52.61934156378601,1046.1179698216736,149700.0
20,3,9116,0,0,5,2001,2001,10,52.61934156378601,1046.1179698216736,183680.0
80,3,11080,0,0,6,1975,1975,8,52.61934156378601,1046.1179698216736,149480.0
20,3,50102,4,0,5,1958,1958,8,52.61934156378601,1046.1179698216736,160530.0
20,3,8098,4,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,147400.0
20,3,13618,0,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,172600.0
20,3,11577,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,139586.4
20,5,31250,4,0,3,1951,1951,4,52.61934156378601,1046.1179698216736,151530.0
90,4,7020,4,2,5,1997,1997,7,52.61934156378601,1046.1179698216736,162300.0
160,4,2665,4,4,6,1977,1977,5,52.61934156378601,1046.1179698216736,144380.0
20,3,10172,4,0,7,1968,2003,8,52.61934156378601,1046.1179698216736,150500.0
90,3,11836,0,2,5,1970,1970,8,52.61934156378601,1046.1179698216736,168700.0
180,4,1470,4,3,6,1970,1970,5,52.61934156378601,1046.1179698216736,111500.0
160,4,1484,4,4,4,1972,1972,5,52.61934156378601,1046.1179698216736,126600.0
20,3,13384,4,0,5,1969,1979,8,52.61934156378601,1046.1179698216736,153940.0
160,4,1533,4,3,5,1970,1970,5,52.61934156378601,1046.1179698216736,126800.0
160,4,1526,4,3,5,1970,1970,5,52.61934156378601,1046.1179698216736,126800.0
160,4,1936,4,3,7,1970,1970,5,52.61934156378601,1046.1179698216736,126000.0
160,4,1894,4,4,5,1970,1970,5,52.61934156378601,1046.1179698216736,126600.0
20,3,20000,4,0,7,1960,1996,10,52.61934156378601,1046.1179698216736,170080.0
85,3,10441,4,0,5,1992,1992,6,52.61934156378601,1046.1179698216736,195900.0
60,3,9627,4,0,5,1993,1994,6,52.61934156378601,1046.1179698216736,222200.0
